r0,r1,r2,E
1.570333028514,0.949630647150,0.949630647150,-75.985359176382
1.570333028762,0.949630647300,0.949630647300,-75.985359176382
1.570472854146,0.949630647150,0.949630647150,-75.985359170356
1.570193175974,0.949630647150,0.949630647150,-75.985359170356
1.570612652869,0.949630647150,0.949630647150,-75.985359152284
1.570053296530,0.949630647150,0.949630647150,-75.985359152276
1.572120589070,0.952130647225,0.949630647150,-75.985352655794
1.572120589070,0.949630647150,0.952130647225,-75.985352655794
1.572260652340,0.952130647225,0.949630647150,-75.985352625896
1.572260652340,0.949630647150,0.952130647225,-75.985352625896
1.572400688669,0.952130647225,0.949630647150,-75.985352583953
1.572400688669,0.949630647150,0.952130647225,-75.985352583953
1.568545883260,0.947130647075,0.949630647150,-75.985352578498
1.568545883260,0.949630647150,0.947130647075,-75.985352578497
1.568406268853,0.947130647075,0.949630647150,-75.985352548625
1.568406268853,0.949630647150,0.947130647075,-75.985352548625
1.572540698056,0.952130647225,0.949630647150,-75.985352529969
1.572540698056,0.949630647150,0.952130647225,-75.985352529968
1.568266627572,0.947130647075,0.949630647150,-75.985352506696
1.568266627572,0.949630647150,0.947130647075,-75.985352506696
1.572680680499,0.952130647225,0.949630647150,-75.985352463946
1.572680680499,0.949630647150,0.952130647225,-75.985352463946
1.568126959419,0.949630647150,0.947130647075,-75.985352452708
1.567987264397,0.949630647150,0.947130647075,-75.985352386655
1.574186622861,0.952130647225,0.952130647225,-75.985346364883
1.574326870553,0.952130647225,0.952130647225,-75.985346287225
1.566477853975,0.947130647075,0.947130647075,-75.985346211667
1.574467091269,0.952130647225,0.952130647225,-75.985346197532
1.566338423286,0.947130647075,0.947130647075,-75.985346133632
1.574607285006,0.952130647225,0.952130647225,-75.985346095806
1.566198965759,0.947130647075,0.947130647075,-75.985346043531
1.574747451764,0.952130647225,0.952130647225,-75.985345982052
1.566059481396,0.947130647075,0.947130647075,-75.985345941361
1.565919970198,0.947130647075,0.947130647075,-75.985345827118
1.570335546935,0.952130647225,0.947130647075,-75.985345708004
1.570195695589,0.952130647225,0.947130647075,-75.985345702203
1.570195695589,0.947130647075,0.952130647225,-75.985345702202
1.570475371374,0.952130647225,0.947130647075,-75.985345701755
1.570475371374,0.947130647075,0.952130647225,-75.985345701755
1.570055817339,0.952130647225,0.947130647075,-75.985345684346
1.570055817339,0.947130647075,0.952130647225,-75.985345684346
1.570615168904,0.952130647225,0.947130647075,-75.985345683460
1.570615168904,0.947130647075,0.952130647225,-75.985345683460
1.574189137051,0.954630647300,0.949630647150,-75.985333127325
1.574189137051,0.949630647150,0.954630647300,-75.985333127325
1.574329383552,0.954630647300,0.949630647150,-75.985333049446
1.574469603077,0.954630647300,0.949630647150,-75.985332959531
1.574469603077,0.949630647150,0.954630647300,-75.985332959531
1.574609795625,0.954630647300,0.949630647150,-75.985332857584
1.574749961192,0.954630647300,0.949630647150,-75.985332743609
1.574749961192,0.949630647150,0.954630647300,-75.985332743609
1.566480376651,0.949630647150,0.944630647000,-75.985332508703
1.566480376651,0.944630647000,0.949630647150,-75.985332508703
1.566340947159,0.944630647000,0.949630647150,-75.985332430893
1.566340947159,0.949630647150,0.944630647000,-75.985332430893
1.566201490828,0.949630647150,0.944630647000,-75.985332341018
1.566201490828,0.944630647000,0.949630647150,-75.985332341018
1.566062007661,0.949630647150,0.944630647000,-75.985332239074
1.566062007661,0.944630647000,0.949630647150,-75.985332239074
1.565922497661,0.944630647000,0.949630647150,-75.985332125056
1.565922497661,0.949630647150,0.944630647000,-75.985332125056
1.576253913751,0.954630647300,0.952130647225,-75.985327041741
1.576253913751,0.952130647225,0.954630647300,-75.985327041741
1.576394345269,0.954630647300,0.952130647225,-75.985326916320
1.576394345269,0.952130647225,0.954630647300,-75.985326916320
1.576534749775,0.954630647300,0.952130647225,-75.985326778873
1.576534749775,0.952130647225,0.954630647300,-75.985326778873
1.576675127268,0.952130647225,0.954630647300,-75.985326629404
1.576675127268,0.954630647300,0.952130647225,-75.985326629404
1.576815477746,0.952130647225,0.954630647300,-75.985326467916
1.576815477746,0.954630647300,0.952130647225,-75.985326467916
1.564411086030,0.947130647075,0.944630647000,-75.985326349100
1.564411086030,0.944630647000,0.947130647075,-75.985326349100
1.564271839659,0.944630647000,0.947130647075,-75.985326222910
1.564271839659,0.947130647075,0.944630647000,-75.985326222910
1.564132566484,0.947130647075,0.944630647000,-75.985326084645
1.572125624054,0.954630647300,0.947130647075,-75.985325950293
1.572125624054,0.947130647075,0.954630647300,-75.985325950292
1.563993266508,0.947130647075,0.944630647000,-75.985325934301
1.572265684939,0.954630647300,0.947130647075,-75.985325919950
1.572405718885,0.954630647300,0.947130647075,-75.985325877561
1.572405718885,0.947130647075,0.954630647300,-75.985325877561
1.572545725888,0.947130647075,0.954630647300,-75.985325823132
