r1,r2,a1,E
0.800000000000,0.800000000000,90.000000000000,-76.007815923988
0.800000000000,0.800000000000,100.000000000000,-76.022649206812
0.800000000000,0.800000000000,110.000000000000,-76.030849738986
0.800000000000,0.800000000000,120.000000000000,-76.033295761131
0.800000000000,0.800000000000,130.000000000000,-76.031160604681
0.800000000000,0.800000000000,140.000000000000,-76.025911428359
0.800000000000,0.800000000000,150.000000000000,-76.019224260277
0.800000000000,0.800000000000,160.000000000000,-76.012827810450
0.800000000000,0.800000000000,170.000000000000,-76.008265757621
0.800000000000,0.800000000000,180.000000000000,-76.006615976137
0.800000000000,0.900000000000,90.000000000000,-76.047303252355
0.900000000000,0.800000000000,90.000000000000,-76.047303252355
0.800000000000,0.900000000000,100.000000000000,-76.060085679394
0.900000000000,0.800000000000,100.000000000000,-76.060085679394
0.800000000000,0.900000000000,110.000000000000,-76.066466806673
0.900000000000,0.800000000000,110.000000000000,-76.066466806673
0.800000000000,0.900000000000,120.000000000000,-76.067270830162
0.900000000000,0.800000000000,120.000000000000,-76.067270830162
0.800000000000,0.900000000000,130.000000000000,-76.063652608956
0.900000000000,0.800000000000,130.000000000000,-76.063652608956
0.800000000000,0.900000000000,140.000000000000,-76.057081216519
0.900000000000,0.800000000000,140.000000000000,-76.057081216519
0.800000000000,0.900000000000,150.000000000000,-76.049261311308
0.900000000000,0.800000000000,150.000000000000,-76.049261311308
0.800000000000,0.900000000000,160.000000000000,-76.041978829185
0.900000000000,0.800000000000,160.000000000000,-76.041978829185
0.800000000000,0.900000000000,170.000000000000,-76.036847293803
0.900000000000,0.800000000000,170.000000000000,-76.036847293803
0.800000000000,0.900000000000,180.000000000000,-76.035000586829
0.900000000000,0.800000000000,180.000000000000,-76.035000586829
0.800000000000,1.000000000000,90.000000000000,-76.055830489548
1.000000000000,0.800000000000,90.000000000000,-76.055830489548
0.800000000000,1.000000000000,100.000000000000,-76.066440373812
1.000000000000,0.800000000000,100.000000000000,-76.066440373812
0.800000000000,1.000000000000,110.000000000000,-76.070911296643
1.000000000000,0.800000000000,110.000000000000,-76.070911296643
0.800000000000,1.000000000000,120.000000000000,-76.070031085778
1.000000000000,0.800000000000,120.000000000000,-76.070031085778
0.800000000000,1.000000000000,130.000000000000,-76.064921010908
1.000000000000,0.800000000000,130.000000000000,-76.064921010908
0.800000000000,1.000000000000,140.000000000000,-76.057021149957
1.000000000000,0.800000000000,140.000000000000,-76.057021149957
0.800000000000,1.000000000000,150.000000000000,-76.048037512788
1.000000000000,0.800000000000,150.000000000000,-76.048037512788
0.800000000000,1.000000000000,160.000000000000,-76.039809075413
1.000000000000,0.800000000000,160.000000000000,-76.039809075413
0.800000000000,1.000000000000,170.000000000000,-76.034045471432
1.000000000000,0.800000000000,170.000000000000,-76.034045471432
0.800000000000,1.000000000000,180.000000000000,-76.031974954098
1.000000000000,0.800000000000,180.000000000000,-76.031974954098
0.800000000000,1.100000000000,90.000000000000,-76.048704312044
1.100000000000,0.800000000000,90.000000000000,-76.048704312044
0.800000000000,1.100000000000,100.000000000000,-76.057153691087
1.100000000000,0.800000000000,100.000000000000,-76.057153691087
0.800000000000,1.100000000000,110.000000000000,-76.059765064698
1.100000000000,0.800000000000,110.000000000000,-76.059765064698
0.800000000000,1.100000000000,120.000000000000,-76.057283335979
1.100000000000,0.800000000000,120.000000000000,-76.057283335979
0.800000000000,1.100000000000,130.000000000000,-76.050763487657
1.100000000000,0.800000000000,130.000000000000,-76.050763487657
0.800000000000,1.100000000000,140.000000000000,-76.041573171796
1.100000000000,0.800000000000,140.000000000000,-76.041573171796
0.800000000000,1.100000000000,150.000000000000,-76.031384837816
1.100000000000,0.800000000000,150.000000000000,-76.031384837816
0.800000000000,1.100000000000,160.000000000000,-76.022093634462
1.100000000000,0.800000000000,160.000000000000,-76.022093634462
0.800000000000,1.100000000000,170.000000000000,-76.015566305989
1.100000000000,0.800000000000,170.000000000000,-76.015566305989
0.800000000000,1.100000000000,180.000000000000,-76.013213851476
1.100000000000,0.800000000000,180.000000000000,-76.013213851476
0.800000000000,1.200000000000,90.000000000000,-76.033936781436
1.200000000000,0.800000000000,90.000000000000,-76.033936781436
0.800000000000,1.200000000000,100.000000000000,-76.040360662988
1.200000000000,0.800000000000,100.000000000000,-76.040360662988
0.800000000000,1.200000000000,110.000000000000,-76.041284683566
1.200000000000,0.800000000000,110.000000000000,-76.041284683566
0.800000000000,1.200000000000,120.000000000000,-76.037389675042
1.200000000000,0.800000000000,120.000000000000,-76.037389675042
0.800000000000,1.200000000000,130.000000000000,-76.029625476906
1.200000000000,0.800000000000,130.000000000000,-76.029625476906
0.800000000000,1.200000000000,140.000000000000,-76.019237331317
1.200000000000,0.800000000000,140.000000000000,-76.019237331317
0.800000000000,1.200000000000,150.000000000000,-76.007815547018
1.200000000000,0.800000000000,150.000000000000,-76.007815547018
0.800000000000,1.200000000000,160.000000000000,-75.997303380187
1.200000000000,0.800000000000,160.000000000000,-75.997303380187
0.800000000000,1.200000000000,170.000000000000,-75.989809092237
1.200000000000,0.800000000000,170.000000000000,-75.989809092237
0.800000000000,1.200000000000,180.000000000000,-75.987079665653
1.200000000000,0.800000000000,180.000000000000,-75.987079665653
0.800000000000,1.300000000000,90.000000000000,-76.015796156693
1.300000000000,0.800000000000,90.000000000000,-76.015796156693
0.800000000000,1.300000000000,100.000000000000,-76.020415475750
1.300000000000,0.800000000000,100.000000000000,-76.020415475750
0.800000000000,1.300000000000,110.000000000000,-76.019902744217
1.300000000000,0.800000000000,110.000000000000,-76.019902744217
0.800000000000,1.300000000000,120.000000000000,-76.014852829461
1.300000000000,0.800000000000,120.000000000000,-76.014852829461
0.800000000000,1.300000000000,130.000000000000,-76.006077787235
1.300000000000,0.800000000000,130.000000000000,-76.006077787235
0.800000000000,1.300000000000,140.000000000000,-75.994651888393
1.300000000000,0.800000000000,140.000000000000,-75.994651888393
