r0,r1,r2,E
1.674315780600,0.966666666700,0.966666666700,-75.982627176380
1.713637120000,1.083333333300,0.927777777800,-75.969179661786
1.422070304400,1.005555555600,1.005555555600,-75.968988099834
1.552648811200,1.005555555600,0.850000000000,-75.968790655367
1.536847389700,1.122222222200,0.927777777800,-75.959703943452
1.472243186400,0.850000000000,0.850000000000,-75.959263644877
1.737933584300,1.083333333300,1.083333333300,-75.958478094746
1.333506630400,0.850000000000,0.850000000000,-75.954592960366
1.316678387200,1.005555555600,0.850000000000,-75.953794064390
1.877999658200,1.161111111100,1.005555555600,-75.948360656897
1.743510236400,1.200000000000,0.966666666700,-75.946707277108
1.561743644100,1.161111111100,1.044444444400,-75.942700241870
1.657042176000,1.161111111100,0.850000000000,-75.941132325944
1.202081528000,0.850000000000,0.850000000000,-75.938122406324
1.438985410700,1.161111111100,0.850000000000,-75.931596960795
1.783956277500,1.200000000000,0.850000000000,-75.928100236953
1.978284891300,1.200000000000,1.083333333300,-75.928015699300
1.882597595800,1.200000000000,1.200000000000,-75.910768587573
1.697056274800,1.200000000000,1.200000000000,-75.907143548610
2.078460969100,1.200000000000,1.200000000000,-75.903146477523
